Order_ID,Order_Date,Product_Name,Category,Region,Quantity,Unit_Price,Discount,Inventory_Available,Marketing_Spend,Revenue,Month,Quarter,Year
8885,2023-01-08,Wardrobe,Furniture,South,11,15956,17,89,2280,175516,1,1,2023
8886,2023-11-01,Study Table,Furniture,East,19,44917,8,213,4481,853423,11,4,2023
8887,2024-03-12,Sofa,Furniture,West,17,10075,1,303,5558,171275,3,1,2024
8888,2024-03-25,Bookshelf,Furniture,West,8,9095,14,161,1091,72760,3,1,2024
8889,2024-12-17,Bookshelf,Furniture,East,15,40696,4,222,6749,610440,12,4,2024
8890,2023-05-22,Bed,Furniture,West,2,6324,11,114,6131,12648,5,2,2023
8891,2025-05-26,Coffee Table,Furniture,South,8,19463,1,228,2672,155704,5,2,2025
8892,2023-05-15,Wardrobe,Furniture,North,4,11472,18,98,2594,45888,5,2,2023
8893,2024-01-30,Sofa,Furniture,North,10,8591,4,463,3491,85910,1,1,2024
8894,2024-05-28,Office Chair,Furniture,North,9,39963,2,408,4826,359667,5,2,2024
8895,2023-06-10,Coffee Table,Furniture,North,18,17822,11,440,1504,320796,6,2,2023
8896,2022-04-10,Wardrobe,Furniture,South,14,32495,9,212,2993,454930,4,2,2022
8897,2022-10-12,Bookshelf,Furniture,East,15,41013,18,71,3347,615195,10,4,2022
8898,2023-04-05,Dining Table,Furniture,South,13,43259,7,296,5922,562367,4,2,2023
8899,2024-08-10,Coffee Table,Furniture,West,7,13351,6,394,7571,93457,8,3,2024
8900,2022-02-22,Coffee Table,Furniture,East,19,45162,11,331,8374,858078,2,1,2022
8901,2023-09-23,Sofa,Furniture,West,18,15132,1,274,8027,272376,9,3,2023
8902,2025-05-25,Bed,Furniture,South,12,40096,8,489,5497,481152,5,2,2025
8903,2024-05-25,Dining Table,Furniture,West,6,2284,0,454,3513,13704,5,2,2024
8904,2024-11-09,Study Table,Furniture,North,16,29190,4,379,9687,467040,11,4,2024
8905,2024-04-05,Sofa,Furniture,North,19,27197,4,61,8519,516743,4,2,2024
8906,2024-06-29,Study Table,Furniture,West,6,21629,8,400,5606,129774,6,2,2024
8907,2024-11-07,Study Table,Furniture,East,7,23664,18,355,2298,165648,11,4,2024
8908,2024-04-13,Coffee Table,Furniture,East,15,17770,12,371,7887,266550,4,2,2024
8909,2023-12-31,Dining Table,Furniture,West,13,15163,9,128,3688,197119,12,4,2023
8910,2022-10-31,Office Chair,Furniture,North,9,23547,17,415,6806,211923,10,4,2022
8911,2023-09-30,Bookshelf,Furniture,East,5,6694,0,367,1511,33470,9,3,2023
8912,2025-11-15,Bookshelf,Furniture,South,15,44987,4,84,3773,674805,11,4,2025
8913,2024-09-24,Coffee Table,Furniture,East,5,40384,2,90,5737,201920,9,3,2024
8914,2022-05-18,Wardrobe,Furniture,North,3,21501,13,349,9774,64503,5,2,2022
8915,2025-09-08,Bed,Furniture,West,12,31630,14,220,7270,379560,9,3,2025
8916,2024-12-23,Sofa,Furniture,East,14,7943,9,212,2677,111202,12,4,2024
8917,2024-03-29,Sofa,Furniture,North,13,3655,14,389,6187,47515,3,1,2024
8918,2024-12-11,Office Chair,Furniture,East,20,35926,13,372,7838,718520,12,4,2024
8919,2023-10-19,Coffee Table,Furniture,South,11,22630,15,411,9536,248930,10,4,2023
8920,2023-08-23,Bookshelf,Furniture,West,6,34541,18,136,7698,207246,8,3,2023
8921,2025-02-09,Sofa,Furniture,West,13,5539,10,199,1895,72007,2,1,2025
8922,2024-06-18,Coffee Table,Furniture,East,17,5256,18,373,9319,89352,6,2,2024
8923,2024-06-24,Coffee Table,Furniture,North,14,13358,5,286,2334,187012,6,2,2024
8924,2022-03-12,Study Table,Furniture,East,18,14454,8,302,9092,260172,3,1,2022
8925,2025-02-22,Wardrobe,Furniture,North,7,22685,1,406,8059,158795,2,1,2025
8926,2023-08-20,Coffee Table,Furniture,North,9,37815,18,140,1265,340335,8,3,2023
8927,2024-07-13,Study Table,Furniture,West,12,6042,0,383,7301,72504,7,3,2024
8928,2023-01-04,Sofa,Furniture,North,1,8916,9,383,1183,8916,1,1,2023
8929,2023-01-10,Study Table,Furniture,North,5,36218,9,462,2304,181090,1,1,2023
8930,2024-08-17,Bed,Furniture,South,7,26095,8,114,1769,182665,8,3,2024
8931,2025-08-30,Bookshelf,Furniture,West,1,8358,11,423,1210,8358,8,3,2025
8932,2024-05-06,Dining Table,Furniture,South,19,15483,15,433,5611,294177,5,2,2024
8933,2023-03-13,Coffee Table,Furniture,West,9,47190,20,145,4169,424710,3,1,2023
8934,2025-09-08,Bookshelf,Furniture,West,5,17513,1,63,2082,87565,9,3,2025
8935,2025-09-04,Office Chair,Furniture,South,17,27321,4,372,6664,464457,9,3,2025
8936,2024-06-16,Coffee Table,Furniture,North,16,25612,12,62,8595,409792,6,2,2024
8937,2022-02-01,Dining Table,Furniture,North,20,43743,7,191,5603,874860,2,1,2022
8938,2024-04-11,Bookshelf,Furniture,West,16,32052,16,425,4281,512832,4,2,2024
8939,2025-11-27,Sofa,Furniture,South,3,49715,12,192,1417,149145,11,4,2025
8940,2022-03-20,Coffee Table,Furniture,East,19,36058,2,439,4590,685102,3,1,2022
8941,2024-05-05,Coffee Table,Furniture,West,6,11757,10,458,3685,70542,5,2,2024
8942,2022-01-08,Sofa,Furniture,East,15,36748,11,318,2842,551220,1,1,2022
8943,2022-12-24,Wardrobe,Furniture,South,3,39221,1,481,8019,117663,12,4,2022
8944,2024-11-10,Study Table,Furniture,West,19,49785,5,216,6165,945915,11,4,2024
8945,2022-04-01,Sofa,Furniture,East,6,3554,6,401,5009,21324,4,2,2022
8946,2023-06-01,Bed,Furniture,North,8,32458,6,221,1876,259664,6,2,2023
8947,2022-04-24,Office Chair,Furniture,West,1,40416,8,294,2827,40416,4,2,2022
8948,2024-10-09,Bookshelf,Furniture,South,14,47851,17,436,8226,669914,10,4,2024
8949,2022-08-20,Office Chair,Furniture,North,1,32911,19,407,3145,32911,8,3,2022
8950,2024-12-24,Sofa,Furniture,North,16,11095,7,300,9333,177520,12,4,2024
8951,2023-09-25,Coffee Table,Furniture,East,13,24888,14,326,8563,323544,9,3,2023
8952,2024-11-09,Study Table,Furniture,North,4,16589,14,486,4590,66356,11,4,2024
8953,2024-07-07,Dining Table,Furniture,North,20,34209,3,216,5878,684180,7,3,2024
8954,2023-07-26,Office Chair,Furniture,East,4,6129,10,417,5498,24516,7,3,2023
8955,2022-08-01,Dining Table,Furniture,West,13,27212,14,423,4297,353756,8,3,2022
8956,2025-01-25,Wardrobe,Furniture,North,17,14798,4,414,8762,251566,1,1,2025
8957,2023-06-08,Bed,Furniture,South,7,4847,11,450,4656,33929,6,2,2023
8958,2024-11-07,Dining Table,Furniture,South,1,22311,0,277,9374,22311,11,4,2024
8959,2023-05-27,Study Table,Furniture,South,5,14666,19,468,6128,73330,5,2,2023
8960,2023-07-25,Dining Table,Furniture,North,12,33609,20,489,6077,403308,7,3,2023
8961,2022-01-07,Study Table,Furniture,South,1,41853,0,126,8171,41853,1,1,2022
8962,2022-07-04,Wardrobe,Furniture,North,13,41850,14,315,4324,544050,7,3,2022
8963,2025-08-28,Office Chair,Furniture,North,6,14761,15,133,7342,88566,8,3,2025
8964,2022-04-02,Bookshelf,Furniture,East,10,38537,17,94,6071,385370,4,2,2022
8965,2023-02-27,Wardrobe,Furniture,North,2,24739,2,397,2645,49478,2,1,2023
8966,2025-11-17,Office Chair,Furniture,East,15,22308,18,260,2601,334620,11,4,2025
8967,2024-08-27,Study Table,Furniture,East,3,10671,4,438,4621,32013,8,3,2024
8968,2023-11-11,Office Chair,Furniture,North,7,32627,17,178,3040,228389,11,4,2023
8969,2025-06-18,Dining Table,Furniture,North,5,42181,0,200,9988,210905,6,2,2025
8970,2023-04-21,Dining Table,Furniture,North,1,2357,19,68,1592,2357,4,2,2023
8971,2022-05-24,Office Chair,Furniture,West,2,42931,17,159,4268,85862,5,2,2022
8972,2025-04-29,Bed,Furniture,East,10,3972,2,66,9260,39720,4,2,2025
8973,2024-03-02,Bed,Furniture,East,16,45963,18,463,5374,735408,3,1,2024
8974,2025-04-27,Bed,Furniture,North,11,11278,19,282,8751,124058,4,2,2025
8975,2022-05-18,Study Table,Furniture,West,11,16231,18,218,4255,178541,5,2,2022
8976,2022-10-07,Wardrobe,Furniture,East,1,2744,18,388,3994,2744,10,4,2022
8977,2025-11-06,Study Table,Furniture,West,18,6355,3,350,1006,114390,11,4,2025
8978,2024-07-25,Bed,Furniture,East,2,24652,19,260,5890,49304,7,3,2024
8979,2022-03-07,Dining Table,Furniture,East,4,45213,11,457,8434,180852,3,1,2022
8980,2024-01-18,Sofa,Furniture,West,18,45712,16,496,2884,822816,1,1,2024
8981,2025-03-06,Sofa,Furniture,South,16,10327,3,205,6340,165232,3,1,2025
8982,2022-06-19,Dining Table,Furniture,East,5,26699,5,435,7616,133495,6,2,2022
8983,2025-02-19,Bookshelf,Furniture,West,20,29911,4,496,8263,598220,2,1,2025
8984,2023-08-20,Sofa,Furniture,East,10,13503,17,485,4862,135030,8,3,2023
8985,2023-01-19,Bookshelf,Furniture,East,13,12808,3,351,6026,166504,1,1,2023
8986,2024-09-25,Bed,Furniture,East,2,19911,7,212,6272,39822,9,3,2024
8987,2024-04-24,Coffee Table,Furniture,South,15,3450,0,333,4904,51750,4,2,2024
8988,2022-03-13,Study Table,Furniture,East,12,29655,18,177,7711,355860,3,1,2022
8989,2022-08-09,Coffee Table,Furniture,North,13,39883,9,352,9024,518479,8,3,2022
8990,2025-08-08,Office Chair,Furniture,East,17,23461,0,249,8091,398837,8,3,2025
8991,2024-02-26,Coffee Table,Furniture,West,7,31635,17,250,7460,221445,2,1,2024
8992,2025-08-26,Study Table,Furniture,South,7,9854,10,57,2425,68978,8,3,2025
8993,2024-04-13,Bed,Furniture,West,19,34932,20,208,8434,663708,4,2,2024
8994,2023-09-28,Sofa,Furniture,South,10,18644,0,327,4753,186440,9,3,2023
8995,2023-11-14,Bookshelf,Furniture,East,10,47874,5,234,2148,478740,11,4,2023
8996,2024-07-22,Office Chair,Furniture,South,13,4686,18,277,6543,60918,7,3,2024
8997,2022-02-10,Study Table,Furniture,West,12,42021,19,483,1905,504252,2,1,2022
8998,2025-10-08,Office Chair,Furniture,South,2,24406,12,420,5132,48812,10,4,2025
8999,2025-08-03,Dining Table,Furniture,West,11,3413,4,342,6121,37543,8,3,2025
9000,2025-07-13,Study Table,Furniture,North,14,19154,17,167,6705,268156,7,3,2025
9001,2024-02-13,Study Table,Furniture,South,19,3029,13,304,4753,57551,2,1,2024
9002,2023-10-04,Coffee Table,Furniture,South,14,15975,0,267,9747,223650,10,4,2023
9003,2022-11-25,Office Chair,Furniture,North,8,7168,19,103,9290,57344,11,4,2022
9004,2025-08-19,Sofa,Furniture,South,3,7269,4,218,1148,21807,8,3,2025
9005,2024-12-05,Study Table,Furniture,South,18,21681,4,309,3520,390258,12,4,2024
9006,2022-09-20,Dining Table,Furniture,East,20,3634,6,403,9732,72680,9,3,2022
9007,2022-05-06,Office Chair,Furniture,West,2,41419,19,476,6093,82838,5,2,2022
9008,2023-12-19,Sofa,Furniture,South,1,28559,1,204,9302,28559,12,4,2023
9009,2022-10-11,Sofa,Furniture,North,7,2587,15,110,7918,18109,10,4,2022
9010,2022-02-02,Bed,Furniture,South,11,6351,1,260,7494,69861,2,1,2022
9011,2022-11-27,Sofa,Furniture,South,10,43798,16,77,5464,437980,11,4,2022
9012,2024-08-13,Coffee Table,Furniture,East,17,43899,2,382,7439,746283,8,3,2024
9013,2022-08-17,Wardrobe,Furniture,South,15,6260,15,329,8375,93900,8,3,2022
9014,2025-10-29,Study Table,Furniture,East,15,33766,1,476,5356,506490,10,4,2025
9015,2024-06-24,Study Table,Furniture,North,2,17143,12,102,2568,34286,6,2,2024
9016,2025-03-07,Dining Table,Furniture,East,6,17908,6,422,3632,107448,3,1,2025
9017,2024-12-07,Study Table,Furniture,East,9,47881,8,246,6304,430929,12,4,2024
9018,2022-10-26,Coffee Table,Furniture,North,13,25732,0,410,4232,334516,10,4,2022
9019,2025-10-04,Bed,Furniture,West,20,38508,19,401,9436,770160,10,4,2025
9020,2025-02-17,Dining Table,Furniture,East,16,42845,8,263,8049,685520,2,1,2025
9021,2025-06-04,Sofa,Furniture,East,6,3789,5,67,2321,22734,6,2,2025
9022,2025-03-01,Study Table,Furniture,South,17,32813,15,52,4518,557821,3,1,2025
9023,2022-12-02,Bed,Furniture,North,19,48619,15,125,8847,923761,12,4,2022
9024,2025-10-23,Office Chair,Furniture,North,18,8764,3,155,5065,157752,10,4,2025
9025,2023-10-10,Sofa,Furniture,South,9,47720,6,301,2512,429480,10,4,2023
9026,2024-04-09,Wardrobe,Furniture,North,6,22267,12,168,4003,133602,4,2,2024
9027,2022-04-04,Bed,Furniture,North,11,25064,14,359,2730,275704,4,2,2022
9028,2024-03-31,Bed,Furniture,North,14,29056,7,114,7709,406784,3,1,2024
9029,2024-11-16,Bookshelf,Furniture,South,11,23640,10,493,2074,260040,11,4,2024
9030,2024-12-01,Study Table,Furniture,East,3,10272,18,122,3729,30816,12,4,2024
9031,2025-04-05,Office Chair,Furniture,South,4,16424,9,127,4649,65696,4,2,2025
9032,2022-05-19,Bookshelf,Furniture,North,12,35963,9,116,6875,431556,5,2,2022
9033,2022-05-03,Bookshelf,Furniture,South,1,35172,5,332,6590,35172,5,2,2022
9034,2022-03-04,Sofa,Furniture,North,1,44767,16,324,3786,44767,3,1,2022
9035,2025-08-27,Bookshelf,Furniture,East,16,11846,17,486,2782,189536,8,3,2025
9036,2023-08-01,Bed,Furniture,East,5,36284,18,452,1442,181420,8,3,2023
9037,2024-01-22,Study Table,Furniture,North,7,40546,4,307,5333,283822,1,1,2024
9038,2025-08-24,Office Chair,Furniture,South,13,9728,0,225,1055,126464,8,3,2025
9039,2025-02-26,Sofa,Furniture,East,8,22063,4,218,3634,176504,2,1,2025
9040,2025-11-16,Study Table,Furniture,West,3,32281,0,104,7188,96843,11,4,2025
9041,2024-09-12,Wardrobe,Furniture,West,16,38816,14,447,7701,621056,9,3,2024
9042,2022-12-03,Coffee Table,Furniture,North,7,29146,6,325,2569,204022,12,4,2022
9043,2025-04-04,Wardrobe,Furniture,South,11,18027,19,489,6535,198297,4,2,2025
9044,2025-11-01,Coffee Table,Furniture,North,1,7003,6,482,2564,7003,11,4,2025
9045,2022-09-08,Office Chair,Furniture,North,15,48073,5,292,9409,721095,9,3,2022
9046,2024-05-20,Bookshelf,Furniture,West,4,20044,17,433,5569,80176,5,2,2024
9047,2024-09-18,Bookshelf,Furniture,North,18,12538,1,243,8656,225684,9,3,2024
9048,2022-03-15,Office Chair,Furniture,East,15,32717,4,257,5742,490755,3,1,2022
9049,2022-12-13,Study Table,Furniture,East,10,5423,6,296,4403,54230,12,4,2022
9050,2022-11-30,Office Chair,Furniture,West,16,17385,1,461,1702,278160,11,4,2022
9051,2024-02-17,Coffee Table,Furniture,West,5,31798,16,111,9789,158990,2,1,2024
9052,2023-12-05,Office Chair,Furniture,West,3,31958,4,137,1163,95874,12,4,2023
9053,2025-11-23,Dining Table,Furniture,East,4,43295,3,396,1913,173180,11,4,2025
9054,2023-02-25,Sofa,Furniture,South,7,42690,16,153,9652,298830,2,1,2023
9055,2023-01-19,Sofa,Furniture,East,8,46919,20,68,3780,375352,1,1,2023
9056,2025-07-08,Wardrobe,Furniture,West,13,24589,2,491,5434,319657,7,3,2025
9057,2025-06-14,Study Table,Furniture,South,9,42934,20,408,9117,386406,6,2,2025
9058,2022-06-03,Study Table,Furniture,South,3,47218,0,123,3154,141654,6,2,2022
9059,2024-10-27,Dining Table,Furniture,North,7,4790,4,66,6536,33530,10,4,2024
9060,2024-04-03,Study Table,Furniture,West,8,6712,15,451,9358,53696,4,2,2024
9061,2023-03-05,Dining Table,Furniture,South,19,22627,1,252,8577,429913,3,1,2023
9062,2024-09-06,Dining Table,Furniture,North,19,43313,2,387,8014,822947,9,3,2024
9063,2023-12-07,Sofa,Furniture,North,10,34059,9,362,7416,340590,12,4,2023
9064,2022-01-20,Sofa,Furniture,South,16,15480,16,182,6886,247680,1,1,2022
9065,2024-01-05,Bed,Furniture,North,5,4077,11,321,7915,20385,1,1,2024
9066,2023-03-24,Wardrobe,Furniture,North,16,14148,14,453,7527,226368,3,1,2023
9067,2025-02-12,Sofa,Furniture,South,12,48388,1,491,6010,580656,2,1,2025
9068,2023-09-30,Bookshelf,Furniture,South,6,44743,15,354,6285,268458,9,3,2023
9069,2022-04-10,Bed,Furniture,West,11,11529,11,411,2205,126819,4,2,2022
9070,2023-07-01,Wardrobe,Furniture,West,4,41371,12,324,7322,165484,7,3,2023
9071,2024-10-11,Sofa,Furniture,West,13,42496,0,209,1089,552448,10,4,2024
9072,2023-03-01,Office Chair,Furniture,East,17,46039,18,182,8783,782663,3,1,2023
9073,2023-10-16,Dining Table,Furniture,North,7,12375,6,110,2194,86625,10,4,2023
9074,2023-07-14,Wardrobe,Furniture,North,3,4622,20,242,7494,13866,7,3,2023
9075,2025-07-23,Office Chair,Furniture,East,18,15420,7,247,8581,277560,7,3,2025
9076,2025-12-13,Bed,Furniture,West,9,8657,5,62,5413,77913,12,4,2025
9077,2022-04-14,Bed,Furniture,West,2,8380,13,221,7512,16760,4,2,2022
9078,2025-06-24,Bookshelf,Furniture,West,6,27581,13,147,7536,165486,6,2,2025
9079,2025-10-26,Sofa,Furniture,East,18,37659,8,133,1784,677862,10,4,2025
9080,2025-10-03,Office Chair,Furniture,South,10,11964,20,166,4509,119640,10,4,2025
9081,2024-06-01,Wardrobe,Furniture,West,9,48287,20,158,6766,434583,6,2,2024
9082,2023-10-24,Coffee Table,Furniture,West,11,40892,19,66,7094,449812,10,4,2023
9083,2024-01-07,Dining Table,Furniture,West,9,12878,5,369,3070,115902,1,1,2024
9084,2022-09-14,Office Chair,Furniture,West,13,14097,3,436,6042,183261,9,3,2022
9085,2023-10-08,Office Chair,Furniture,East,17,19343,14,54,9980,328831,10,4,2023
9086,2024-04-15,Study Table,Furniture,South,4,31464,6,256,1608,125856,4,2,2024
9087,2022-05-24,Study Table,Furniture,North,17,49934,7,169,1594,848878,5,2,2022
9088,2025-08-27,Office Chair,Furniture,West,19,39143,8,303,1713,743717,8,3,2025
9089,2023-05-17,Bookshelf,Furniture,South,9,27119,3,73,1670,244071,5,2,2023
9090,2024-03-13,Sofa,Furniture,North,15,19189,11,394,3751,287835,3,1,2024
9091,2023-04-07,Bookshelf,Furniture,North,1,17927,13,187,2728,17927,4,2,2023
9092,2022-12-26,Bookshelf,Furniture,West,7,28024,18,260,1346,196168,12,4,2022
9093,2023-12-08,Office Chair,Furniture,North,4,43330,0,394,1534,173320,12,4,2023
9094,2023-07-21,Dining Table,Furniture,South,1,48720,2,199,6043,48720,7,3,2023
9095,2022-01-09,Coffee Table,Furniture,East,13,41470,3,221,3127,539110,1,1,2022
9096,2025-12-30,Wardrobe,Furniture,North,16,24890,20,194,6215,398240,12,4,2025
9097,2022-06-22,Study Table,Furniture,North,20,13806,7,262,9082,276120,6,2,2022
9098,2025-07-08,Coffee Table,Furniture,West,13,31343,13,456,8638,407459,7,3,2025
9099,2024-01-05,Coffee Table,Furniture,North,9,27106,4,447,2433,243954,1,1,2024
9100,2025-11-04,Office Chair,Furniture,North,7,30071,15,319,8008,210497,11,4,2025
9101,2023-07-30,Study Table,Furniture,South,15,8877,17,133,8347,133155,7,3,2023
9102,2023-08-28,Sofa,Furniture,West,13,47680,20,303,8914,619840,8,3,2023
9103,2023-10-31,Bookshelf,Furniture,East,12,36421,16,259,8340,437052,10,4,2023
9104,2022-09-01,Coffee Table,Furniture,North,19,31346,17,88,1712,595574,9,3,2022
9105,2024-09-19,Study Table,Furniture,North,8,11123,7,428,6161,88984,9,3,2024
9106,2025-08-03,Office Chair,Furniture,North,14,39173,2,418,2280,548422,8,3,2025
9107,2022-04-24,Dining Table,Furniture,South,14,3575,1,499,8459,50050,4,2,2022
9108,2022-04-30,Sofa,Furniture,North,15,37791,14,236,6584,566865,4,2,2022
9109,2023-02-28,Sofa,Furniture,South,3,45557,8,116,9841,136671,2,1,2023
9110,2023-05-04,Wardrobe,Furniture,East,7,14827,0,218,5595,103789,5,2,2023
9111,2022-12-05,Bookshelf,Furniture,South,10,21138,20,150,7879,211380,12,4,2022
9112,2024-08-19,Office Chair,Furniture,South,4,30009,5,274,5402,120036,8,3,2024
9113,2022-04-12,Bed,Furniture,West,9,41231,7,219,4628,371079,4,2,2022
9114,2023-10-05,Bed,Furniture,West,15,40926,12,290,9099,613890,10,4,2023
9115,2024-12-22,Bed,Furniture,South,15,47061,20,103,1327,705915,12,4,2024
9116,2025-10-08,Dining Table,Furniture,South,14,16484,10,257,4655,230776,10,4,2025
9117,2024-02-22,Bookshelf,Furniture,South,8,31201,4,323,5577,249608,2,1,2024
9118,2024-03-01,Bookshelf,Furniture,West,16,23419,7,209,3903,374704,3,1,2024
9119,2024-08-20,Coffee Table,Furniture,North,3,26394,10,159,2837,79182,8,3,2024
9120,2023-01-16,Sofa,Furniture,West,14,26504,8,147,3086,371056,1,1,2023
9121,2025-12-13,Coffee Table,Furniture,West,13,30371,12,205,4706,394823,12,4,2025
9122,2025-07-16,Study Table,Furniture,North,13,17562,4,412,2525,228306,7,3,2025
9123,2025-05-08,Study Table,Furniture,North,19,31104,13,213,2162,590976,5,2,2025
9124,2025-02-12,Bed,Furniture,North,10,8184,5,389,5475,81840,2,1,2025
9125,2022-10-02,Study Table,Furniture,East,5,8546,8,68,5103,42730,10,4,2022
9126,2022-05-19,Coffee Table,Furniture,East,2,40552,1,225,7771,81104,5,2,2022
9127,2022-01-24,Bookshelf,Furniture,South,13,26936,18,473,5960,350168,1,1,2022
9128,2022-07-21,Dining Table,Furniture,North,10,42467,2,193,5955,424670,7,3,2022
9129,2023-12-15,Coffee Table,Furniture,South,19,29577,14,104,5235,561963,12,4,2023
9130,2022-11-28,Bookshelf,Furniture,West,20,43885,18,443,1096,877700,11,4,2022
9131,2022-03-09,Study Table,Furniture,South,2,18972,5,365,1761,37944,3,1,2022
9132,2023-01-13,Sofa,Furniture,East,4,11981,10,337,9909,47924,1,1,2023
9133,2025-08-14,Sofa,Furniture,East,10,32350,14,488,8587,323500,8,3,2025
9134,2022-08-10,Study Table,Furniture,West,3,26405,16,287,3496,79215,8,3,2022
9135,2023-09-10,Coffee Table,Furniture,West,17,7297,18,209,6407,124049,9,3,2023
9136,2024-01-05,Study Table,Furniture,North,15,16263,1,278,4066,243945,1,1,2024
9137,2025-07-22,Coffee Table,Furniture,South,19,15093,0,206,4727,286767,7,3,2025
9138,2023-10-11,Bookshelf,Furniture,East,7,25553,3,436,7864,178871,10,4,2023
9139,2022-01-11,Office Chair,Furniture,South,6,28412,12,65,7652,170472,1,1,2022
9140,2024-01-22,Coffee Table,Furniture,South,6,22643,20,405,1080,135858,1,1,2024
9141,2022-06-29,Dining Table,Furniture,West,2,47494,8,95,4693,94988,6,2,2022
9142,2025-08-03,Dining Table,Furniture,East,11,40750,20,73,4648,448250,8,3,2025
9143,2025-04-13,Bed,Furniture,South,10,47676,20,372,1259,476760,4,2,2025
9144,2024-04-10,Sofa,Furniture,South,20,21254,1,382,2524,425080,4,2,2024
9145,2024-01-01,Study Table,Furniture,North,15,7728,7,134,8176,115920,1,1,2024
9146,2023-10-30,Sofa,Furniture,South,14,16386,7,274,6689,229404,10,4,2023
9147,2023-11-16,Bed,Furniture,South,15,19046,8,207,2875,285690,11,4,2023
9148,2023-05-24,Office Chair,Furniture,West,19,23101,2,330,5442,438919,5,2,2023
9149,2023-09-12,Sofa,Furniture,South,10,15705,5,124,8363,157050,9,3,2023
9150,2025-11-01,Sofa,Furniture,North,18,46642,8,491,1595,839556,11,4,2025
9151,2022-12-30,Sofa,Furniture,North,17,36525,1,101,7078,620925,12,4,2022
9152,2023-12-15,Wardrobe,Furniture,North,5,13617,10,320,5043,68085,12,4,2023
9153,2023-10-06,Study Table,Furniture,South,7,47463,17,459,8827,332241,10,4,2023
9154,2023-10-25,Sofa,Furniture,West,15,45856,3,247,3032,687840,10,4,2023
9155,2022-09-06,Office Chair,Furniture,West,2,19359,18,204,3054,38718,9,3,2022
9156,2024-03-19,Coffee Table,Furniture,South,19,46734,5,250,7964,887946,3,1,2024
9157,2023-07-26,Study Table,Furniture,West,16,38649,12,376,4679,618384,7,3,2023
9158,2025-12-13,Bed,Furniture,North,18,24352,16,363,9939,438336,12,4,2025
9159,2025-06-26,Dining Table,Furniture,West,4,14651,20,116,8745,58604,6,2,2025
9160,2024-01-21,Bed,Furniture,West,13,23107,2,261,8487,300391,1,1,2024
9161,2025-12-01,Study Table,Furniture,South,11,8070,13,357,5976,88770,12,4,2025
9162,2022-02-08,Wardrobe,Furniture,North,13,12735,14,306,1670,165555,2,1,2022
9163,2022-06-21,Bed,Furniture,West,10,34167,15,405,2702,341670,6,2,2022
9164,2023-03-23,Office Chair,Furniture,South,8,25385,11,86,5857,203080,3,1,2023
9165,2025-03-25,Study Table,Furniture,East,4,16287,9,487,8929,65148,3,1,2025
9166,2024-11-16,Coffee Table,Furniture,South,9,46386,2,391,5763,417474,11,4,2024
9167,2023-07-16,Bookshelf,Furniture,North,10,14716,4,321,5113,147160,7,3,2023
9168,2023-05-14,Wardrobe,Furniture,South,1,44047,5,455,5845,44047,5,2,2023
9169,2025-01-19,Bookshelf,Furniture,West,16,6074,0,394,8859,97184,1,1,2025
9170,2022-12-05,Sofa,Furniture,West,10,27665,18,403,1885,276650,12,4,2022
9171,2025-06-08,Sofa,Furniture,South,7,25139,4,124,8684,175973,6,2,2025
9172,2025-03-27,Wardrobe,Furniture,North,16,8727,1,371,4115,139632,3,1,2025
9173,2023-10-03,Bookshelf,Furniture,East,17,47861,9,220,7473,813637,10,4,2023
9174,2023-02-09,Coffee Table,Furniture,South,8,16026,16,331,7364,128208,2,1,2023
9175,2025-11-07,Coffee Table,Furniture,East,5,37305,7,131,2815,186525,11,4,2025
9176,2023-08-11,Bookshelf,Furniture,North,5,44921,1,372,7470,224605,8,3,2023
9177,2022-03-16,Bed,Furniture,East,13,6478,6,495,7588,84214,3,1,2022
9178,2025-04-16,Study Table,Furniture,North,20,15273,20,329,3706,305460,4,2,2025
9179,2025-03-08,Office Chair,Furniture,West,7,31153,14,214,7477,218071,3,1,2025
9180,2025-10-18,Coffee Table,Furniture,West,8,31979,0,118,7636,255832,10,4,2025
9181,2023-11-19,Bookshelf,Furniture,East,12,15351,17,65,7208,184212,11,4,2023
9182,2025-03-13,Office Chair,Furniture,North,15,30148,2,60,7826,452220,3,1,2025
9183,2025-03-25,Dining Table,Furniture,East,11,22016,14,481,9121,242176,3,1,2025
9184,2022-06-11,Coffee Table,Furniture,South,1,22557,13,197,5967,22557,6,2,2022
9185,2022-02-27,Bed,Furniture,North,9,3005,18,130,6462,27045,2,1,2022
9186,2022-05-15,Office Chair,Furniture,West,18,39918,11,266,8664,718524,5,2,2022
9187,2025-04-22,Sofa,Furniture,East,17,23868,4,346,5932,405756,4,2,2025
9188,2025-03-23,Sofa,Furniture,East,12,8993,16,195,7161,107916,3,1,2025
9189,2023-12-27,Bookshelf,Furniture,West,19,41588,6,218,4969,790172,12,4,2023
9190,2025-02-16,Sofa,Furniture,West,6,28256,16,133,5645,169536,2,1,2025
9191,2022-07-06,Dining Table,Furniture,East,19,7908,4,187,6845,150252,7,3,2022
9192,2025-02-06,Study Table,Furniture,North,13,45793,3,314,4753,595309,2,1,2025
9193,2023-08-14,Wardrobe,Furniture,West,9,48625,18,478,6416,437625,8,3,2023
9194,2024-12-19,Study Table,Furniture,South,6,3763,10,155,6910,22578,12,4,2024
