Order_ID,Order_Date,Product_Name,Category,Region,Quantity,Unit_Price,Discount,Inventory_Available,Marketing_Spend,Revenue
9255,2025-03-28,Sofa,Furniture,South,15,46155,0,235,7703,692325
9256,2024-10-07,Sofa,Furniture,West,7,23820,4,235,9400,166740
9257,2025-11-20,Bed,Furniture,West,18,44993,6,299,3036,809874
9258,2022-01-03,Bed,Furniture,South,16,11031,15,138,7548,176496
9259,2023-01-01,Office Chair,Furniture,North,7,4243,13,210,7588,29701
9260,2025-08-28,Wardrobe,Furniture,South,7,3418,7,196,8810,23926
9261,2022-03-28,Office Chair,Furniture,North,7,48127,2,105,4106,336889
9262,2023-05-31,Wardrobe,Furniture,South,4,8089,11,201,2055,32356
9263,2025-12-06,Office Chair,Furniture,South,12,24286,2,98,8073,291432
9264,2024-05-19,Wardrobe,Furniture,East,12,5886,6,190,7606,70632
9265,2024-12-10,Coffee Table,Furniture,North,15,12885,19,384,3961,193275
9266,2024-05-16,Bed,Furniture,South,9,38430,18,119,7531,345870
9267,2025-02-15,Bookshelf,Furniture,West,9,5298,7,484,1629,47682
9268,2022-01-17,Sofa,Furniture,East,14,40098,16,68,4132,561372
9269,2024-05-31,Study Table,Furniture,West,19,21670,13,450,1543,411730
9270,2023-10-14,Bookshelf,Furniture,North,15,36732,10,67,3973,550980
9271,2022-04-19,Wardrobe,Furniture,North,15,3162,13,155,9037,47430
9272,2023-06-03,Sofa,Furniture,East,12,16228,3,129,2162,194736
9273,2024-11-16,Dining Table,Furniture,North,2,47124,16,308,5831,94248
9274,2023-02-22,Dining Table,Furniture,South,17,32871,7,75,4527,558807
9275,2024-03-06,Sofa,Furniture,South,11,6768,8,360,4939,74448
9276,2023-02-20,Sofa,Furniture,South,16,19312,10,132,7507,308992
9277,2024-04-09,Wardrobe,Furniture,East,7,32085,0,356,2236,224595
9278,2024-07-07,Office Chair,Furniture,West,16,6792,17,308,6448,108672
9279,2024-11-09,Dining Table,Furniture,East,20,6612,5,115,9476,132240
9280,2025-07-24,Bed,Furniture,North,20,35254,20,223,9409,705080
9281,2022-11-18,Sofa,Furniture,North,11,27979,19,136,5282,307769
9282,2022-10-10,Wardrobe,Furniture,East,10,29987,7,295,9878,299870
9283,2025-03-11,Bed,Furniture,East,12,37642,1,370,3840,451704
9284,2022-11-29,Study Table,Furniture,North,2,3130,12,414,6281,6260
9285,2023-08-27,Bed,Furniture,East,3,49683,15,270,3379,149049
9286,2025-08-08,Study Table,Furniture,South,11,42705,15,437,3569,469755
9287,2024-10-11,Bed,Furniture,East,8,45716,10,487,8432,365728
9288,2025-05-12,Sofa,Furniture,East,3,3326,5,114,3200,9978
9289,2022-09-07,Office Chair,Furniture,West,15,29624,17,353,8238,444360
9290,2024-04-06,Bed,Furniture,North,14,14177,7,384,4786,198478
9291,2022-03-26,Dining Table,Furniture,West,18,3553,10,92,9683,63954
9292,2025-07-16,Bookshelf,Furniture,North,17,38124,17,338,6300,648108
9293,2022-11-24,Office Chair,Furniture,East,2,34046,16,317,4076,68092
9294,2022-07-29,Dining Table,Furniture,South,14,23824,13,103,2717,333536
9295,2024-11-24,Office Chair,Furniture,North,14,39945,15,207,6897,559230
9296,2023-11-03,Wardrobe,Furniture,South,9,29195,2,395,3885,262755
9297,2025-07-11,Office Chair,Furniture,East,1,9820,1,192,1144,9820
9298,2023-10-02,Bookshelf,Furniture,West,7,25374,9,334,7711,177618
9299,2024-01-20,Coffee Table,Furniture,West,8,44803,18,156,3638,358424
9300,2025-01-24,Dining Table,Furniture,East,6,25007,14,408,2643,150042
9301,2024-12-13,Dining Table,Furniture,East,18,18833,9,267,9315,338994
9302,2025-07-06,Sofa,Furniture,North,7,37881,0,296,1350,265167
9303,2025-11-23,Office Chair,Furniture,North,17,25055,5,357,7829,425935
9304,2025-01-13,Sofa,Furniture,North,4,41408,7,242,5621,165632
9305,2023-01-02,Coffee Table,Furniture,West,1,10873,3,256,1544,10873
9306,2022-04-14,Office Chair,Furniture,West,14,49217,19,190,6430,689038
9307,2022-06-03,Wardrobe,Furniture,North,17,7818,14,378,7230,132906
9308,2022-10-08,Bed,Furniture,West,19,18247,4,165,1032,346693
9309,2022-02-06,Dining Table,Furniture,West,20,27131,19,390,2155,542620
9310,2022-05-30,Bed,Furniture,West,20,28045,20,299,5570,560900
9311,2022-06-15,Study Table,Furniture,North,6,15009,8,139,3292,90054
9312,2024-12-16,Sofa,Furniture,South,14,13956,16,393,7820,195384
9313,2024-06-27,Bookshelf,Furniture,North,20,49870,0,193,7407,997400
9314,2022-06-07,Sofa,Furniture,West,18,4365,10,317,5522,78570
9315,2022-11-11,Wardrobe,Furniture,North,7,30964,8,459,2645,216748
9316,2023-03-20,Dining Table,Furniture,West,18,17873,3,119,4059,321714
9317,2024-11-01,Dining Table,Furniture,North,8,22188,8,166,4891,177504
9318,2023-10-22,Bookshelf,Furniture,North,11,3416,2,127,4234,37576
9319,2022-04-26,Study Table,Furniture,North,12,19440,2,231,9511,233280
9320,2022-11-29,Study Table,Furniture,West,4,47183,15,52,5959,188732
9321,2025-01-06,Bed,Furniture,West,8,39375,2,300,9317,315000
9322,2022-08-18,Bookshelf,Furniture,West,15,26547,2,156,7252,398205
9323,2025-12-29,Coffee Table,Furniture,East,3,46714,0,457,4339,140142
9324,2022-08-26,Coffee Table,Furniture,West,10,11615,9,193,7363,116150
9325,2025-03-09,Bookshelf,Furniture,East,15,22526,18,71,5830,337890
9326,2022-07-15,Office Chair,Furniture,East,7,34492,2,287,6507,241444
9327,2023-06-08,Wardrobe,Furniture,East,9,44884,17,400,8834,403956
9328,2023-11-25,Sofa,Furniture,East,11,8169,9,78,3840,89859
9329,2024-10-13,Study Table,Furniture,South,1,19691,8,218,9036,19691
9330,2025-09-29,Bed,Furniture,West,3,3358,14,403,8698,10074
9331,2025-09-08,Wardrobe,Furniture,West,20,42571,16,76,5424,851420
9332,2023-12-08,Study Table,Furniture,North,6,16361,4,346,9715,98166
9333,2023-03-10,Coffee Table,Furniture,South,14,32657,11,387,7405,457198
9334,2022-05-24,Office Chair,Furniture,East,12,39286,9,390,1183,471432
9335,2022-03-22,Bed,Furniture,West,5,32580,18,302,7139,162900
9336,2022-05-03,Sofa,Furniture,North,13,17882,5,405,7338,232466
9337,2024-07-14,Wardrobe,Furniture,South,2,32733,9,269,9036,65466
9338,2024-03-28,Bed,Furniture,West,4,32386,1,209,1252,129544
9339,2022-06-11,Dining Table,Furniture,South,8,26004,17,461,2592,208032
9340,2023-04-22,Dining Table,Furniture,South,15,17331,17,451,5631,259965
9341,2022-07-24,Sofa,Furniture,East,6,16640,1,313,3405,99840
9342,2024-03-30,Dining Table,Furniture,West,18,49541,14,340,3673,891738
9343,2022-07-13,Bookshelf,Furniture,South,3,44334,17,398,8868,133002
9344,2024-07-02,Dining Table,Furniture,North,19,23432,6,470,4509,445208
9345,2025-07-09,Study Table,Furniture,North,18,48633,1,103,9415,875394
9346,2022-09-21,Bookshelf,Furniture,North,8,17416,4,243,3455,139328
9347,2023-01-05,Study Table,Furniture,North,5,27018,13,470,3179,135090
9348,2022-12-04,Office Chair,Furniture,South,16,20327,17,497,1302,325232
9349,2023-10-18,Dining Table,Furniture,South,5,8083,6,302,1038,40415
9350,2024-06-13,Bookshelf,Furniture,South,8,8131,10,369,6042,65048
9351,2024-05-15,Wardrobe,Furniture,West,12,26070,18,53,9137,312840
9352,2024-06-04,Office Chair,Furniture,East,10,32104,0,457,8010,321040
9353,2022-05-18,Dining Table,Furniture,North,9,24717,19,256,1650,222453
9354,2025-09-10,Dining Table,Furniture,North,3,15251,15,459,5642,45753
9355,2022-09-04,Bookshelf,Furniture,West,6,46915,10,58,5348,281490
9356,2025-06-06,Coffee Table,Furniture,East,4,30307,0,193,6180,121228
9357,2023-01-20,Study Table,Furniture,East,1,33178,4,349,2065,33178
9358,2024-02-15,Sofa,Furniture,West,14,10418,11,225,2850,145852
9359,2025-11-18,Coffee Table,Furniture,North,17,17661,12,344,3149,300237
9360,2024-07-22,Office Chair,Furniture,West,14,24219,15,420,7783,339066
9361,2024-09-25,Study Table,Furniture,East,19,38717,10,402,9476,735623
9362,2025-01-25,Sofa,Furniture,East,3,31492,6,210,4993,94476
9363,2022-05-08,Study Table,Furniture,South,11,15792,15,454,7139,173712
9364,2025-07-05,Wardrobe,Furniture,North,19,32194,14,197,3547,611686
9365,2023-08-21,Coffee Table,Furniture,East,19,13421,10,377,3759,254999
9366,2022-09-22,Dining Table,Furniture,East,7,38362,18,449,7378,268534
9367,2023-07-03,Coffee Table,Furniture,West,9,8507,15,148,6282,76563
9368,2024-12-13,Bookshelf,Furniture,West,6,26981,15,479,2824,161886
9369,2023-12-13,Coffee Table,Furniture,East,17,28059,14,150,5729,477003
9370,2024-07-27,Wardrobe,Furniture,South,8,13947,12,130,5897,111576
9371,2023-12-15,Sofa,Furniture,South,3,5676,19,215,1109,17028
9372,2025-04-12,Wardrobe,Furniture,North,20,10816,17,499,4145,216320
9373,2025-03-09,Dining Table,Furniture,West,20,3635,7,261,1264,72700
9374,2023-11-16,Study Table,Furniture,South,10,24695,0,129,8879,246950
9375,2025-06-23,Study Table,Furniture,South,2,27790,14,443,4708,55580
9376,2022-06-17,Bookshelf,Furniture,East,9,44664,12,169,3599,401976
9377,2023-11-17,Bed,Furniture,West,16,8082,15,241,3591,129312
9378,2022-02-13,Wardrobe,Furniture,West,17,23032,7,90,3350,391544
9379,2024-08-16,Bed,Furniture,North,19,21645,11,345,6152,411255
9380,2025-10-16,Bookshelf,Furniture,North,16,36575,13,429,6642,585200
9381,2022-03-13,Dining Table,Furniture,West,9,18222,1,55,5675,163998
9382,2025-04-28,Office Chair,Furniture,West,10,6825,3,110,8728,68250
9383,2024-10-03,Wardrobe,Furniture,North,2,43431,2,473,9028,86862
9384,2024-04-01,Sofa,Furniture,East,9,33175,16,257,7457,298575
9385,2023-04-11,Bookshelf,Furniture,East,14,28919,0,184,8327,404866
9386,2025-03-17,Office Chair,Furniture,North,16,45986,8,460,6948,735776
9387,2025-12-17,Bookshelf,Furniture,North,5,21184,7,274,2998,105920
9388,2025-10-24,Sofa,Furniture,South,3,39383,13,63,2076,118149
9389,2025-10-13,Office Chair,Furniture,West,15,17136,11,345,4218,257040
9390,2024-10-02,Office Chair,Furniture,North,1,49126,4,437,1972,49126
9391,2023-01-04,Coffee Table,Furniture,West,4,40679,20,171,4200,162716
9392,2023-12-16,Office Chair,Furniture,East,8,19949,1,157,6481,159592
9393,2023-02-02,Sofa,Furniture,East,20,11530,13,460,8947,230600
9394,2023-06-14,Bookshelf,Furniture,South,17,36756,13,431,2387,624852
9395,2022-10-26,Bed,Furniture,South,18,22085,8,338,4339,397530
9396,2022-03-15,Dining Table,Furniture,East,15,37586,13,366,6793,563790
9397,2025-09-21,Office Chair,Furniture,West,13,41647,7,302,2059,541411
9398,2024-02-12,Coffee Table,Furniture,South,14,25912,11,345,4655,362768
9399,2024-09-05,Study Table,Furniture,South,11,42393,18,294,3270,466323
9400,2023-07-15,Wardrobe,Furniture,South,20,13791,3,393,1180,275820
9401,2022-01-21,Office Chair,Furniture,West,9,32907,9,173,4845,296163
9402,2025-07-24,Bed,Furniture,West,16,6601,20,94,3681,105616
9403,2022-11-21,Coffee Table,Furniture,South,5,4705,10,145,1173,23525
9404,2022-07-19,Study Table,Furniture,East,12,3089,1,407,9648,37068
9405,2025-05-25,Office Chair,Furniture,North,16,2592,12,373,8354,41472
9406,2023-01-17,Office Chair,Furniture,South,19,7332,15,168,3475,139308
9407,2025-08-14,Office Chair,Furniture,West,18,20867,8,286,2149,375606
9408,2025-09-25,Wardrobe,Furniture,West,15,36774,13,369,5224,551610
9409,2024-12-27,Sofa,Furniture,West,16,31041,4,430,6805,496656
9410,2022-09-14,Study Table,Furniture,North,3,4236,12,329,7237,12708
9411,2024-07-01,Sofa,Furniture,North,17,14614,7,110,3047,248438
9412,2023-06-04,Coffee Table,Furniture,West,18,35385,1,339,9059,636930
9413,2022-11-17,Bookshelf,Furniture,South,19,15249,10,306,2624,289731
9414,2025-12-10,Sofa,Furniture,North,3,33590,5,251,5714,100770
9415,2023-06-06,Dining Table,Furniture,West,18,49297,5,124,7781,887346
9416,2023-10-17,Bed,Furniture,West,4,47403,1,83,6247,189612
9417,2023-10-11,Coffee Table,Furniture,South,10,42134,3,125,8260,421340
9418,2024-06-26,Dining Table,Furniture,North,6,42514,1,306,6900,255084
9419,2022-07-14,Bed,Furniture,East,6,25315,14,136,1368,151890
9420,2022-05-18,Dining Table,Furniture,West,20,29791,19,462,9714,595820
9421,2025-10-25,Wardrobe,Furniture,West,16,11615,2,217,6587,185840
9422,2023-04-27,Study Table,Furniture,West,6,39991,6,164,1405,239946
9423,2024-10-21,Office Chair,Furniture,West,11,4873,13,185,9060,53603
9424,2024-07-21,Coffee Table,Furniture,West,1,6314,12,290,6917,6314
9425,2023-02-14,Wardrobe,Furniture,West,11,7340,10,117,8489,80740
9426,2023-05-31,Bed,Furniture,North,13,40827,4,481,9596,530751
9427,2023-01-30,Bookshelf,Furniture,North,6,27780,15,344,6401,166680
9428,2024-07-02,Wardrobe,Furniture,West,6,31646,1,424,4703,189876
9429,2025-09-01,Office Chair,Furniture,North,19,2003,8,476,4699,38057
9430,2024-12-27,Coffee Table,Furniture,North,12,37963,8,170,9368,455556
9431,2022-01-22,Dining Table,Furniture,West,2,49487,4,159,4494,98974
9432,2024-11-26,Office Chair,Furniture,East,4,5640,3,425,6270,22560
9433,2023-04-26,Dining Table,Furniture,North,3,31931,19,57,5859,95793
9434,2025-09-19,Wardrobe,Furniture,South,18,13547,5,232,3488,243846
9435,2022-09-30,Office Chair,Furniture,South,3,48370,4,410,8734,145110
9436,2023-08-10,Dining Table,Furniture,South,9,48910,1,111,1570,440190
9437,2022-02-16,Office Chair,Furniture,West,5,44682,5,224,5760,223410
9438,2025-10-23,Wardrobe,Furniture,West,6,20362,10,376,7783,122172
9439,2024-03-30,Coffee Table,Furniture,West,2,47241,14,411,1832,94482
9440,2023-01-16,Bed,Furniture,West,7,22755,14,179,4095,159285
9441,2023-11-01,Bookshelf,Furniture,North,1,36330,8,185,6095,36330
9442,2022-08-27,Office Chair,Furniture,West,11,40183,15,132,1509,442013
9443,2025-05-09,Study Table,Furniture,South,3,33408,14,271,3549,100224
9444,2022-07-02,Office Chair,Furniture,West,18,48710,20,353,7726,876780
9445,2024-11-27,Sofa,Furniture,North,12,25006,17,93,6296,300072
9446,2023-11-03,Dining Table,Furniture,East,9,14044,18,135,4585,126396
9447,2025-06-13,Coffee Table,Furniture,North,19,45290,17,476,9824,860510
9448,2025-01-06,Bed,Furniture,West,16,4543,7,452,1897,72688
9449,2023-11-20,Study Table,Furniture,South,13,33030,9,135,5794,429390
9450,2022-02-10,Study Table,Furniture,East,4,19211,8,226,4013,76844
9451,2022-06-07,Bed,Furniture,West,8,22505,9,133,2956,180040
9452,2022-09-29,Bookshelf,Furniture,North,10,9947,9,477,4207,99470
9453,2025-09-22,Study Table,Furniture,South,6,17748,20,132,1085,106488
9454,2025-05-06,Dining Table,Furniture,North,12,18587,1,328,5779,223044
9455,2024-08-01,Coffee Table,Furniture,East,9,16898,8,175,2985,152082
9456,2024-11-08,Sofa,Furniture,East,2,22878,19,396,5154,45756
9457,2025-08-09,Sofa,Furniture,South,10,39997,19,180,5906,399970
9458,2025-04-15,Sofa,Furniture,East,8,32997,8,123,1591,263976
9459,2023-12-31,Coffee Table,Furniture,South,13,43222,3,235,8081,561886
9460,2022-12-25,Study Table,Furniture,North,2,40800,5,436,2847,81600
9461,2022-01-30,Study Table,Furniture,North,2,33341,7,292,6655,66682
9462,2023-10-16,Coffee Table,Furniture,East,20,36751,1,274,6382,735020
9463,2025-01-17,Sofa,Furniture,South,16,18441,5,490,9317,295056
9464,2025-06-05,Sofa,Furniture,South,2,27804,12,358,8899,55608
9465,2022-06-06,Coffee Table,Furniture,West,13,24332,8,144,9749,316316
9466,2024-09-14,Wardrobe,Furniture,South,5,34726,19,292,6196,173630
9467,2022-05-04,Office Chair,Furniture,South,20,46639,5,415,2565,932780
9468,2025-12-19,Wardrobe,Furniture,North,17,12218,1,386,2934,207706
9469,2024-08-17,Sofa,Furniture,East,19,14732,4,266,6558,279908
9470,2025-04-14,Coffee Table,Furniture,West,11,20549,10,351,8071,226039
9471,2022-07-24,Office Chair,Furniture,East,4,42070,20,161,3911,168280
9472,2022-04-05,Dining Table,Furniture,North,7,20667,12,122,7933,144669
9473,2022-03-27,Wardrobe,Furniture,South,11,23987,15,282,4212,263857
9474,2025-02-27,Bed,Furniture,South,12,26290,16,388,9965,315480
9475,2022-05-16,Office Chair,Furniture,South,13,32314,9,370,5652,420082
9476,2024-11-08,Coffee Table,Furniture,South,5,15731,18,192,4399,78655
9477,2022-02-22,Study Table,Furniture,West,12,22571,11,401,8409,270852
9478,2025-05-19,Coffee Table,Furniture,South,11,35258,13,415,7814,387838
9479,2023-10-04,Bed,Furniture,East,3,4064,5,356,4358,12192
9480,2022-10-12,Office Chair,Furniture,South,6,41550,4,370,6708,249300
9481,2022-04-17,Sofa,Furniture,South,20,48816,8,71,2000,976320
9482,2025-10-30,Sofa,Furniture,West,19,14162,14,67,5072,269078
9483,2022-07-22,Coffee Table,Furniture,West,11,22766,9,410,9162,250426
9484,2024-09-16,Bed,Furniture,South,14,21640,14,132,5500,302960
9485,2025-12-25,Coffee Table,Furniture,East,9,5803,20,217,6809,52227
9486,2022-07-02,Bookshelf,Furniture,North,10,28274,3,74,5880,282740
9487,2024-09-14,Study Table,Furniture,West,7,25108,10,72,1622,175756
9488,2022-11-02,Bed,Furniture,North,8,43532,11,171,5034,348256
9489,2023-10-28,Bookshelf,Furniture,South,3,40781,3,353,1266,122343
9490,2022-11-09,Wardrobe,Furniture,North,19,24508,20,261,5855,465652
9491,2023-06-01,Dining Table,Furniture,North,12,22504,13,402,3542,270048
9492,2023-08-21,Sofa,Furniture,South,7,23928,8,170,1473,167496
9493,2022-06-02,Study Table,Furniture,West,18,35230,1,199,6990,634140
9494,2025-11-03,Sofa,Furniture,South,19,20200,2,93,8884,383800
9495,2025-07-06,Study Table,Furniture,South,12,22523,7,154,9841,270276
9496,2022-03-20,Coffee Table,Furniture,South,4,6746,13,211,3741,26984
9497,2022-06-01,Dining Table,Furniture,West,8,29146,8,219,5097,233168
9498,2025-01-20,Bookshelf,Furniture,North,16,46196,6,371,7793,739136
9499,2025-12-13,Wardrobe,Furniture,North,7,44717,20,406,4474,313019
9500,2025-11-20,Wardrobe,Furniture,North,18,36589,11,92,7667,658602
9501,2023-08-27,Study Table,Furniture,South,3,28563,18,225,5230,85689
9502,2025-02-01,Bookshelf,Furniture,West,13,8482,4,420,7946,110266
9503,2023-05-21,Bookshelf,Furniture,West,12,31506,5,399,4840,378072
9504,2024-06-22,Wardrobe,Furniture,North,5,11955,9,404,7033,59775
9505,2023-04-19,Coffee Table,Furniture,South,11,12794,20,165,2431,140734
9506,2025-03-13,Bed,Furniture,North,10,37981,3,173,2995,379810
9507,2023-02-08,Sofa,Furniture,North,3,32989,6,93,8605,98967
9508,2023-10-18,Office Chair,Furniture,South,1,41031,18,380,2243,41031
9509,2024-11-29,Bed,Furniture,North,3,43745,6,298,2610,131235
9510,2022-08-07,Coffee Table,Furniture,West,20,26383,11,293,5842,527660
9511,2025-06-04,Coffee Table,Furniture,West,17,30905,17,482,7829,525385
9512,2024-06-20,Sofa,Furniture,South,7,11970,5,288,3061,83790
9513,2022-03-16,Office Chair,Furniture,East,14,44496,12,452,1787,622944
9514,2023-04-23,Bed,Furniture,South,7,23840,1,273,8446,166880
9515,2023-03-05,Bed,Furniture,South,11,9721,16,193,7939,106931
9516,2023-09-23,Study Table,Furniture,West,14,28531,4,295,8894,399434
9517,2025-03-09,Coffee Table,Furniture,West,10,29353,7,159,9984,293530
9518,2023-12-01,Dining Table,Furniture,West,14,41040,20,162,8633,574560
9519,2023-07-15,Study Table,Furniture,South,18,13664,2,115,7830,245952
9520,2025-10-25,Sofa,Furniture,West,12,41808,3,246,9309,501696
9521,2024-02-15,Study Table,Furniture,North,7,20922,15,347,4916,146454
9522,2024-04-29,Coffee Table,Furniture,South,4,46238,13,73,1337,184952
9523,2023-07-30,Bookshelf,Furniture,East,1,11399,18,221,2404,11399
9524,2023-01-12,Dining Table,Furniture,South,1,5196,11,258,7195,5196
9525,2023-07-05,Dining Table,Furniture,North,7,47073,7,471,4760,329511
9526,2025-11-07,Coffee Table,Furniture,North,11,9563,13,474,1000,105193
9527,2023-11-05,Study Table,Furniture,South,11,46201,3,198,7310,508211
9528,2022-09-18,Bookshelf,Furniture,North,3,19000,7,467,4292,57000
9529,2023-09-15,Bed,Furniture,South,1,39400,1,200,2099,39400
9530,2024-05-27,Sofa,Furniture,South,8,22742,7,421,2598,181936
9531,2024-11-03,Bed,Furniture,North,14,35616,11,200,1921,498624
9532,2025-01-12,Bed,Furniture,East,10,10239,9,462,4979,102390
9533,2023-12-24,Dining Table,Furniture,East,13,21456,10,304,9760,278928
9534,2023-05-13,Study Table,Furniture,East,19,6052,10,496,1953,114988
9535,2025-06-22,Sofa,Furniture,North,12,45602,20,282,1053,547224
9536,2024-08-29,Study Table,Furniture,West,16,12357,13,257,9664,197712
9537,2025-08-05,Coffee Table,Furniture,East,2,10382,16,415,9673,20764
9538,2023-08-02,Dining Table,Furniture,South,9,11608,3,351,5620,104472
9539,2022-02-28,Bookshelf,Furniture,East,4,43098,4,87,5229,172392
9540,2023-01-08,Bookshelf,Furniture,East,9,7906,18,60,2957,71154
9541,2023-01-11,Office Chair,Furniture,South,13,17767,8,109,5487,230971
9542,2025-07-04,Coffee Table,Furniture,West,20,36699,7,442,6010,733980
9543,2024-12-24,Wardrobe,Furniture,South,9,14500,5,196,4907,130500
9544,2025-11-29,Coffee Table,Furniture,West,9,9064,4,104,4281,81576
9545,2023-06-18,Office Chair,Furniture,South,1,46780,14,59,9468,46780
9546,2023-09-05,Coffee Table,Furniture,West,10,32553,9,139,3248,325530
9547,2025-06-21,Bookshelf,Furniture,West,5,3123,3,499,4105,15615
9548,2024-03-17,Bookshelf,Furniture,East,18,11408,12,201,6359,205344
9549,2024-07-23,Bed,Furniture,North,20,44333,1,390,7165,886660
9550,2022-07-22,Coffee Table,Furniture,West,16,46415,8,154,9802,742640
9551,2023-09-13,Office Chair,Furniture,South,3,41595,10,342,1577,124785
9552,2022-05-08,Sofa,Furniture,East,15,7571,13,353,5005,113565
9553,2023-10-22,Wardrobe,Furniture,East,2,30108,18,183,2752,60216
9554,2025-07-30,Coffee Table,Furniture,South,20,2759,12,341,5752,55180
9555,2024-08-12,Dining Table,Furniture,West,3,41266,4,371,6948,123798
9556,2025-06-22,Office Chair,Furniture,North,2,12914,18,417,6955,25828
9557,2024-08-19,Dining Table,Furniture,South,13,5405,16,139,3929,70265
9558,2023-08-10,Sofa,Furniture,South,12,36560,20,348,6705,438720
9559,2024-03-25,Office Chair,Furniture,East,14,21203,7,463,4844,296842
9560,2022-12-02,Sofa,Furniture,South,1,46107,18,448,2602,46107
9561,2024-02-14,Bookshelf,Furniture,West,4,13995,9,294,5272,55980
9562,2022-03-19,Sofa,Furniture,North,7,6556,15,89,1754,45892
9563,2022-09-14,Sofa,Furniture,North,6,23439,12,347,6478,140634
9564,2023-06-17,Coffee Table,Furniture,West,19,42982,15,373,5639,816658
9565,2023-09-03,Sofa,Furniture,North,2,19824,17,492,5146,39648
9566,2022-12-23,Coffee Table,Furniture,West,11,39159,14,257,4099,430749
9567,2025-03-30,Study Table,Furniture,South,19,36110,2,160,7177,686090
9568,2023-08-25,Office Chair,Furniture,East,15,41413,2,489,9404,621195
9569,2023-10-17,Bookshelf,Furniture,West,4,21878,16,179,2874,87512
9570,2024-09-29,Wardrobe,Furniture,South,1,20096,20,146,3308,20096
9571,2024-08-03,Office Chair,Furniture,North,12,36706,11,427,8971,440472
9572,2024-07-22,Dining Table,Furniture,South,19,44112,20,59,6026,838128
9573,2024-02-07,Dining Table,Furniture,South,9,23397,17,134,3749,210573
9574,2025-04-12,Sofa,Furniture,North,18,27797,4,70,2003,500346
9575,2025-03-28,Dining Table,Furniture,South,5,9660,3,384,7813,48300
9576,2025-03-25,Study Table,Furniture,West,12,42034,20,340,6264,504408
9577,2022-02-02,Bookshelf,Furniture,West,8,48056,1,114,5302,384448
9578,2024-11-06,Bed,Furniture,West,4,26768,14,467,6450,107072
9579,2025-02-22,Bed,Furniture,South,12,16686,15,306,2943,200232
9580,2023-08-08,Wardrobe,Furniture,West,10,15862,12,470,2562,158620
9581,2025-04-12,Coffee Table,Furniture,North,10,21272,3,351,1740,212720
9582,2025-08-02,Study Table,Furniture,East,6,15539,8,332,4326,93234
9583,2022-12-25,Study Table,Furniture,North,9,33241,6,371,4856,299169
9584,2024-10-10,Wardrobe,Furniture,West,13,20096,6,473,7300,261248
9585,2025-05-30,Wardrobe,Furniture,South,7,14354,10,398,6110,100478
9586,2024-06-22,Sofa,Furniture,South,12,6168,18,122,4170,74016
9587,2024-04-22,Coffee Table,Furniture,South,13,31262,2,225,9534,406406
9588,2023-01-13,Bookshelf,Furniture,East,20,17686,15,161,8437,353720
9589,2023-09-10,Wardrobe,Furniture,North,1,44887,14,449,1843,44887
9590,2024-06-02,Study Table,Furniture,North,20,38686,8,115,5734,773720
9591,2024-03-28,Dining Table,Furniture,East,8,41271,2,200,4935,330168
9592,2025-07-30,Bed,Furniture,West,15,39877,20,167,1407,598155
9593,2024-08-11,Dining Table,Furniture,South,2,5109,15,252,7607,10218
9594,2022-10-12,Coffee Table,Furniture,East,1,15475,19,420,3189,15475
9595,2024-05-18,Dining Table,Furniture,South,3,27407,5,317,4061,82221
9596,2022-10-16,Wardrobe,Furniture,North,4,32070,13,309,4362,128280
9597,2023-10-19,Bed,Furniture,South,1,49675,0,156,7514,49675
9598,2023-05-22,Bed,Furniture,East,10,20009,7,118,5510,200090
9599,2022-11-29,Wardrobe,Furniture,East,8,10121,4,293,2139,80968
9600,2025-04-04,Office Chair,Furniture,West,14,47949,8,405,2988,671286
9601,2023-11-05,Bookshelf,Furniture,West,3,28030,0,305,1383,84090
9602,2023-05-19,Bookshelf,Furniture,West,7,10396,2,151,9241,72772
9603,2024-09-25,Bed,Furniture,South,3,35300,9,207,5231,105900
9604,2023-07-14,Sofa,Furniture,North,20,13870,9,287,2010,277400
9605,2024-10-29,Office Chair,Furniture,North,17,24635,3,104,7674,418795
9606,2024-05-09,Office Chair,Furniture,South,12,46592,7,265,2190,559104
9607,2025-05-31,Bed,Furniture,East,14,8764,8,229,2117,122696
9608,2025-01-27,Coffee Table,Furniture,West,13,27499,5,322,5561,357487
9609,2024-09-11,Sofa,Furniture,West,1,26974,4,306,7719,26974
9610,2024-12-10,Sofa,Furniture,West,10,41474,4,308,4346,414740
9611,2022-01-15,Bed,Furniture,South,1,17745,14,216,7397,17745
9612,2023-03-01,Wardrobe,Furniture,North,6,16394,18,124,1234,98364
9613,2025-04-21,Study Table,Furniture,West,16,15676,18,321,1244,250816
9614,2023-01-24,Office Chair,Furniture,South,18,47356,10,491,5291,852408
9615,2025-01-23,Sofa,Furniture,South,10,5828,4,465,2971,58280
9616,2022-09-06,Sofa,Furniture,South,12,13592,17,282,5349,163104
9617,2024-06-01,Office Chair,Furniture,East,5,37953,20,293,8781,189765
9618,2023-03-16,Bookshelf,Furniture,East,7,34372,2,156,2446,240604
9619,2022-09-26,Wardrobe,Furniture,North,12,21986,11,113,4527,263832
9620,2024-01-17,Bed,Furniture,North,2,23754,20,444,4274,47508
9621,2024-11-01,Bookshelf,Furniture,West,20,15460,12,252,9618,309200
9622,2023-04-04,Dining Table,Furniture,North,13,7753,1,386,4193,100789
